1550104279,privategroup,kg2084,Interesting 
1550109984,privategroup,kg2084,hmm kalyan
1550109994,privategroup,kg2084,3d printer seems like a good idea
1550109999,privategroup,kg2084,and we need one anyway
1550111561,privategroup,kg2084,hmm
1550111858,privategroup,kg2084,yeah
1550111862,privategroup,kg2084,we just need something to track ball
1550111932,privategroup,kg2084,on what?
1550111935,privategroup,kg2084,robot
1550111942,privategroup,kg2084,hmm
1550111951,privategroup,kg2084,yeah
1550111963,privategroup,kg2084,how top?
1550111979,privategroup,kg2084,hmm
1550111983,privategroup,kg2084,how tho
1550111998,privategroup,kg2084,wait a sec
1550112003,privategroup,kg2084,why are they detecting pedestrians
1550112004,privategroup,kg2084,at 100fps
1550112020,privategroup,kg2084,oh ok
1550112031,privategroup,kg2084,i thought it was some insane surveillence technique
1550112039,privategroup,kg2084,:slightly_smiling_face:
1550112215,privategroup,kg2084,yeah
1550112221,privategroup,kg2084,it doesnt need to be accurate tho
1550112224,privategroup,kg2084,the ball is pretty large
1550112241,privategroup,kg2084,yeah
1550112246,privategroup,kg2084,so it doesnt need to be that accurate
1550112249,privategroup,kg2084,as i said
1550112297,privategroup,kg2084,hmm
1550112300,privategroup,kg2084,is this possible to do
1550112303,privategroup,kg2084,in less than 2 months
1550112728,privategroup,kg2084,what drone
1550112750,privategroup,kg2084,hmmmmmm
1550112753,privategroup,kg2084,speaking of that
1550112756,privategroup,kg2084,wheres that parts list
1550112767,privategroup,kg2084,for the drone
1550112771,privategroup,kg2084,that costs under 100 bucks
1550112778,privategroup,kg2084,and is build by us
1550112837,privategroup,kg2084,keep in mind my drones batteries are puffed
1550112856,privategroup,kg2084,and it doesnt have battery life more than 7 mins
1550113036,privategroup,kg2084,soooo
1550113047,privategroup,kg2084,we cant fly it longer than 7 mins?
1550113125,privategroup,kg2084,i think its gonna be flying for more than 7 mins...
1550113307,privategroup,kg2084,well
1550113310,privategroup,kg2084,who wants to buy that
1550113331,privategroup,kg2084,yeah
1550113342,privategroup,kg2084,i dont think theres anything u need to do to the drone itself
1550113360,privategroup,kg2084,?
1550113365,privategroup,kg2084,we are building a drone now?
1550113371,privategroup,kg2084,i thought we were gonna use
1550113374,privategroup,kg2084,oh ok then
1550113376,privategroup,kg2084,well get a parts list
1550113394,privategroup,kg2084,yeah werent we?
1550113401,privategroup,kg2084,well it is functional
1550113413,privategroup,kg2084,id much rather keep it as is
1550113424,privategroup,kg2084,its gonna turn into a mess
1550113431,privategroup,kg2084,if we modfy
1550113437,privategroup,kg2084,it is
1550113439,privategroup,kg2084,its usable
1550113465,privategroup,kg2084,with a radio?
1550113468,privategroup,kg2084,it has its own radio
1550113479,privategroup,kg2084,yes?
1550113483,privategroup,kg2084,duh
1550113485,privategroup,kg2084,its rc radio
1550113504,privategroup,kg2084,i dont follow
1550113565,privategroup,kg2084,ok?
1550113574,privategroup,kg2084,u have cpp code?
1550113699,privategroup,kg2084,"hmm""1550113703",privategroup,kg2084,its a really cheap drone
1550113705,privategroup,kg2084,im sure we can hack it
1550113791,privategroup,kg2084,hack is janky
1550113968,privategroup,kg2084,but still
1550113972,privategroup,kg2084,it might work
1550113989,privategroup,kg2084,wait we are doing bluetooth now?
1550114114,privategroup,kg2084,yea
1550114542,privategroup,kg2084,hmm
1550114546,privategroup,kg2084,but how fast is it
1550114551,privategroup,kg2084,radio seems more
1550114559,privategroup,kg2084,reliable
1550114617,privategroup,kg2084,eh
1550114622,privategroup,kg2084,its not reliable tho
1550114708,privategroup,kg2084,is bluetooth radio tho?
1550114803,privategroup,kg2084,hmm yeah
1550118401,privategroup,kg2084,hmm
1550118403,privategroup,kg2084,how does it work
1550120066,privategroup,kg2084,interesting
1550121025,privategroup,kg2084,so yes
1550121026,privategroup,kg2084,kalyan
1550121046,privategroup,kg2084,this will sound dumb
1550121055,privategroup,kg2084,but it might be a good idea to solder our own smd comps
1550121074,privategroup,kg2084,idk
1550121078,privategroup,kg2084,like
1550121086,privategroup,kg2084,the sbc
1550121100,privategroup,kg2084,lol
1550121108,privategroup,kg2084,wait so its a green call
1550121109,privategroup,kg2084,ball
1550121119,privategroup,kg2084,quite interesting
1550121120,privategroup,kg2084,quite quite
1550121138,privategroup,kg2084,lol
1550121180,privategroup,kg2084,its just the ball
1550121214,privategroup,kg2084,yeah
1550121216,privategroup,kg2084,well it looks good
1550121217,privategroup,kg2084,so far
1550121245,privategroup,kg2084,yeah
1550121249,privategroup,kg2084,hmm
1550121255,privategroup,kg2084,u need to make it some special color tho
1550121258,privategroup,kg2084,like neon pink
1550121270,privategroup,kg2084,or else u might chroma key the entire grass area
1550121345,privategroup,kg2084,indeed
1550121702,privategroup,kg2084,interesting
1550121756,privategroup,kg2084,interesting
1550176050,privategroup,kg2084,ough?
1550176053,privategroup,kg2084,hough?
1550177116,privategroup,kg2084,cool
1550202486,privategroup,kg2084,hmm kalyan
1550202495,privategroup,kg2084,ive been looking at some soldering irons
1550202500,privategroup,kg2084,i found a pretty good one
1550202508,privategroup,kg2084,i also found the most sketchy one i have ever seen
1550202513,privategroup,kg2084,its a frikin USB soldering iron
1550202515,privategroup,kg2084,wtf
1550202518,privategroup,kg2084,:slightly_smiling_face:
1550270518,privategroup,kg2084,<@UDVBM7LEP> what u doin
1550271485,privategroup,kg2084,idk
1550271489,privategroup,kg2084,aer u busy
1550271518,privategroup,kg2084,k
1550271527,privategroup,kg2084,do u know where vincent is
1550271632,privategroup,kg2084,k
1550271641,privategroup,kg2084,are we gona be using any other dialects for mavlink
1550271648,privategroup,kg2084,some weird xml thingy
1550276340,privategroup,kg2084,k
1550283171,privategroup,kg2084,kalyan
1550283185,privategroup,kg2084,do we wanna use mavlink with python or something else
1550285100,privategroup,kg2084,yea
1550289351,privategroup,kg2084,hmm
1550289364,privategroup,kg2084,whats mavros all about
1550289369,privategroup,kg2084,is it releated to ros
1550289380,privategroup,kg2084,no shit
1550289387,privategroup,kg2084,hmm what should i do
1550289389,privategroup,kg2084,im bored
1550289398,privategroup,kg2084,lol
1550289550,privategroup,kg2084,also should we use mavproxy
1550289555,privategroup,kg2084,cuz right now im just barebones
1550289752,privategroup,kg2084,or can we do this over mission planner
1550290065,privategroup,kg2084,<@UDVBM7LEP>???
1550290460,privategroup,kg2084,ok
1550290582,privategroup,kg2084,yes yes
1550290587,privategroup,kg2084,yeah
1550294107,privategroup,kg2084,<@UE1ETNXV5> what do we put for the pe credits for band
1550340070,privategroup,kg2084,yea
1550341624,privategroup,kg2084,u see kalyan
1550341629,privategroup,kg2084,we can upgrade it to insanity
1550366308,privategroup,kg2084,hmm
1550366315,privategroup,kg2084,kalyan whatcha doin
1550366328,privategroup,kg2084,have you found out
1550366338,privategroup,kg2084,wait
1550377560,privategroup,kg2084,when is leetcode thigny
1550379755,privategroup,kg2084,oh
1550379757,privategroup,kg2084,were u out
1550379761,privategroup,kg2084,speaking
1550379764,privategroup,kg2084,oh
1550379768,privategroup,kg2084,oh
1550379769,privategroup,kg2084,cool
1550379982,privategroup,kg2084,eh leetcode is probably too hard for me
1550380251,privategroup,kg2084,no
1550380254,privategroup,kg2084,"im just saying""1550380257",privategroup,coder.kalyan,Not bc ur dumb
1550380261,privategroup,kg2084,id rather stick with usaco
1550380272,privategroup,kg2084,well cuz ive tried before
1550380289,privategroup,kg2084,its not like u can just jump in without prior knowledge
